SUBMISSIONYEARQUARTER,PWSID,PN_VIOLATION_ID,RELATED_VIOLATION_ID,COMPL_PER_BEGIN_DATE,COMPL_PER_END_DATE,NON_COMPL_PER_BEGIN_DATE,NON_COMPL_PER_END_DATE,VIOLATION_CODE,CONTAMINANT_CODE,FIRST_REPORTED_DATE,LAST_REPORTED_DATE
2025Q1,GA0690083,680,647,01/01/2021,12/31/2021,01/01/2021,12/31/2021,03,1038,11/28/2023,03/20/2025
2025Q1,GA1070004,41952,41938,01/12/2022,,01/12/2022,12/15/2023,34,3014,11/28/2023,03/20/2025
2025Q1,GA0810051,313,312,10/01/2019,12/31/2019,10/01/2019,12/31/2019,3A,8000,02/23/2022,03/20/2025
2025Q1,GA1610027,416,413,07/01/2020,07/31/2020,07/01/2020,07/31/2020,3A,8000,02/23/2022,03/20/2025
2025Q1,GA2410035,20560,20549,06/25/2021,,06/25/2021,09/30/2023,34,3014,03/28/2023,03/20/2025
2025Q1,GA0690034,455,434,06/01/2020,06/30/2020,06/01/2020,06/30/2020,3A,8000,02/23/2022,03/20/2025
2025Q1,GA1830032,21121,21119,09/01/2019,09/30/2019,09/01/2019,09/30/2019,3A,8000,02/23/2022,03/20/2025
2025Q1,GA0270027,10734,10731,09/01/2019,09/30/2019,09/01/2019,09/30/2019,3A,8000,02/23/2022,03/20/2025
2025Q1,GA0310191,931,919,01/01/2017,12/31/2019,01/01/2017,12/31/2019,03,1005,02/23/2022,03/20/2025
2025Q1,GA0310191,931,920,01/01/2017,12/31/2019,01/01/2017,12/31/2019,03,1010,02/23/2022,03/20/2025
2025Q1,GA0310191,931,921,01/01/2017,12/31/2019,01/01/2017,12/31/2019,03,1015,02/23/2022,03/20/2025
2025Q1,GA0310191,931,922,01/01/2017,12/31/2019,01/01/2017,12/31/2019,03,1020,02/23/2022,03/20/2025
2025Q1,GA0310191,931,923,01/01/2017,12/31/2019,01/01/2017,12/31/2019,03,1024,02/23/2022,03/20/2025
2025Q1,GA0310191,931,924,01/01/2017,12/31/2019,01/01/2017,12/31/2019,03,1025,02/23/2022,03/20/2025
2025Q1,GA0310191,931,925,01/01/2017,12/31/2019,01/01/2017,12/31/2019,03,1035,02/23/2022,03/20/2025
2025Q1,GA0310191,931,926,01/01/2017,12/31/2019,01/01/2017,12/31/2019,03,1036,02/23/2022,03/20/2025
2025Q1,GA0310191,931,927,01/01/2017,12/31/2019,01/01/2017,12/31/2019,03,1074,02/23/2022,03/20/2025
2025Q1,GA0310191,931,928,01/01/2017,12/31/2019,01/01/2017,12/31/2019,03,1075,02/23/2022,03/20/2025
2025Q1,GA0310191,931,929,01/01/2017,12/31/2019,01/01/2017,12/31/2019,03,1085,02/23/2022,03/20/2025
2025Q1,GA0310191,931,930,01/01/2017,12/31/2019,01/01/2017,12/31/2019,03,1045,02/23/2022,03/20/2025
2025Q1,GA3050003,22124,22122,01/01/2020,12/31/2020,01/01/2020,12/31/2020,03,1038,09/28/2022,03/20/2025
2025Q1,GA0310002,10626,10622,10/01/2020,10/31/2020,10/01/2020,10/31/2020,3A,8000,05/25/2022,03/20/2025
2025Q1,GA2570025,50613,50611,01/01/2022,03/31/2022,01/01/2022,03/31/2022,3A,8000,11/28/2023,03/20/2025
2025Q1,GA0370000,12034,12029,01/01/2021,12/31/2021,01/01/2021,12/31/2021,03,1038,11/28/2023,03/20/2025
2025Q1,GA2510001,40920,40919,04/01/2022,04/30/2022,04/01/2022,04/30/2022,3A,8000,11/28/2023,03/20/2025
2025Q1,GA1950003,11033,11030,04/01/2023,06/30/2023,04/01/2023,06/30/2023,02,1025,05/21/2024,03/20/2025
2025Q1,GA1110126,9,5,10/01/2019,10/31/2019,10/01/2019,10/31/2019,3A,8000,02/23/2022,03/20/2025
2025Q1,GA0690084,119,114,07/01/2020,07/31/2020,07/01/2020,07/31/2020,3A,8000,02/23/2022,03/20/2025
2025Q1,GA0690083,645,634,06/01/2020,06/30/2020,06/01/2020,06/30/2020,3A,8000,02/23/2022,03/20/2025
2025Q1,GA1570002,21925,21924,01/01/2021,12/31/2021,01/01/2021,12/31/2021,03,1038,11/28/2023,03/20/2025
2025Q1,GA2450002,61042,61035,11/01/2021,11/30/2021,11/01/2021,11/30/2021,3A,8000,05/17/2023,03/20/2025
2025Q1,GA3050099,17,15,02/01/2020,02/29/2020,02/01/2020,02/29/2020,3A,8000,02/23/2022,03/20/2025
2025Q1,GA1990001,44645,44637,06/10/2022,,06/10/2022,--->,34,3014,11/14/2024,03/20/2025
2025Q1,GA2890001,11271,11262,07/01/2022,07/31/2022,07/01/2022,07/31/2022,3A,8000,11/14/2024,03/20/2025
2025Q1,GA2810008,23025,23022,07/01/2019,09/30/2019,07/01/2019,09/30/2019,3A,8000,02/23/2022,03/20/2025
2025Q1,GA2470002,864,833,01/01/2017,12/31/2019,01/01/2017,12/31/2019,03,1005,02/23/2022,03/20/2025
2025Q1,GA2470002,864,834,01/01/2017,12/31/2019,01/01/2017,12/31/2019,03,1010,02/23/2022,03/20/2025
2025Q1,GA2470002,864,835,01/01/2017,12/31/2019,01/01/2017,12/31/2019,03,1015,02/23/2022,03/20/2025
2025Q1,GA2470002,864,836,01/01/2017,12/31/2019,01/01/2017,12/31/2019,03,1020,02/23/2022,03/20/2025
2025Q1,GA2470002,864,837,01/01/2017,12/31/2019,01/01/2017,12/31/2019,03,1024,02/23/2022,03/20/2025
2025Q1,GA2470002,864,838,01/01/2017,12/31/2019,01/01/2017,12/31/2019,03,1025,02/23/2022,03/20/2025
2025Q1,GA2470002,864,839,01/01/2017,12/31/2019,01/01/2017,12/31/2019,03,1035,02/23/2022,03/20/2025
2025Q1,GA2470002,864,840,01/01/2017,12/31/2019,01/01/2017,12/31/2019,03,1036,02/23/2022,03/20/2025
2025Q1,GA2470002,864,841,01/01/2017,12/31/2019,01/01/2017,12/31/2019,03,1074,02/23/2022,03/20/2025
2025Q1,GA2470002,864,842,01/01/2017,12/31/2019,01/01/2017,12/31/2019,03,1075,02/23/2022,03/20/2025
2025Q1,GA2470002,864,843,01/01/2017,12/31/2019,01/01/2017,12/31/2019,03,1085,02/23/2022,03/20/2025
2025Q1,GA2470002,864,844,01/01/2017,12/31/2019,01/01/2017,12/31/2019,03,1045,02/23/2022,03/20/2025
2025Q1,GA2790005,24067,24049,07/01/2020,09/30/2020,07/01/2020,09/30/2020,03,4000,02/23/2022,03/20/2025
2025Q1,GA2790005,24067,24050,07/01/2020,09/30/2020,07/01/2020,09/30/2020,03,4006,02/23/2022,03/20/2025
2025Q1,GA2790005,24067,24051,07/01/2020,09/30/2020,07/01/2020,09/30/2020,03,4010,02/23/2022,03/20/2025
2025Q1,GA1070005,20843,20837,06/01/2021,06/30/2021,06/01/2021,06/30/2021,3A,8000,03/28/2023,03/20/2025
2025Q1,GA0690079,1434,1432,01/01/2020,12/31/2020,01/01/2020,12/31/2020,03,1038,09/28/2022,03/20/2025
2025Q1,GA2090003,14221,14217,01/01/2017,12/31/2019,01/01/2017,12/31/2019,03,4000,03/28/2023,03/20/2025
2025Q1,GA2090003,14221,14218,01/01/2017,12/31/2019,01/01/2017,12/31/2019,03,4006,03/28/2023,03/20/2025
2025Q1,GA2090003,14221,14219,01/01/2017,12/31/2019,01/01/2017,12/31/2019,03,4010,03/28/2023,03/20/2025
2025Q1,GA2610017,43887,43879,10/01/2019,10/31/2019,10/01/2019,10/31/2019,3A,8000,02/23/2022,03/20/2025
2025Q1,GA0710021,20935,20932,01/01/2021,12/31/2021,01/01/2021,12/31/2021,03,1038,11/28/2023,03/20/2025
2025Q1,GA0310198,419,418,04/01/2022,04/30/2022,04/01/2022,04/30/2022,3A,8000,11/28/2023,03/20/2025
2025Q1,GA1030160,4,2,10/01/2021,10/31/2021,10/01/2021,10/31/2021,3A,8000,03/28/2023,03/20/2025
2025Q1,GA2130002,10919,10916,07/01/2019,09/30/2019,07/01/2019,09/30/2019,3A,8000,02/23/2022,03/20/2025
2025Q1,GA0770016,34624,34593,06/12/2020,,06/12/2020,05/02/2023,34,3014,02/23/2022,03/20/2025
2025Q1,GA2790005,24069,24063,10/01/2019,12/31/2019,10/01/2019,12/31/2019,02,4000,02/23/2022,03/20/2025
2025Q1,GA1970003,661,648,08/01/2020,08/31/2020,08/01/2020,08/31/2020,3A,8000,02/23/2022,03/20/2025
2025Q1,GA2470002,863,845,01/01/2017,12/31/2019,01/01/2017,12/31/2019,03,1005,02/23/2022,03/20/2025
2025Q1,GA2470002,863,846,01/01/2017,12/31/2019,01/01/2017,12/31/2019,03,1010,02/23/2022,03/20/2025
2025Q1,GA2470002,863,847,01/01/2017,12/31/2019,01/01/2017,12/31/2019,03,1015,02/23/2022,03/20/2025
2025Q1,GA2470002,863,848,01/01/2017,12/31/2019,01/01/2017,12/31/2019,03,1020,02/23/2022,03/20/2025
2025Q1,GA2470002,863,849,01/01/2017,12/31/2019,01/01/2017,12/31/2019,03,1024,02/23/2022,03/20/2025
2025Q1,GA2470002,863,850,01/01/2017,12/31/2019,01/01/2017,12/31/2019,03,1025,02/23/2022,03/20/2025
2025Q1,GA2470002,863,851,01/01/2017,12/31/2019,01/01/2017,12/31/2019,03,1035,02/23/2022,03/20/2025
2025Q1,GA2470002,863,852,01/01/2017,12/31/2019,01/01/2017,12/31/2019,03,1036,02/23/2022,03/20/2025
2025Q1,GA2470002,863,853,01/01/2017,12/31/2019,01/01/2017,12/31/2019,03,1074,02/23/2022,03/20/2025
2025Q1,GA2470002,863,854,01/01/2017,12/31/2019,01/01/2017,12/31/2019,03,1075,02/23/2022,03/20/2025
2025Q1,GA2470002,863,855,01/01/2017,12/31/2019,01/01/2017,12/31/2019,03,1085,02/23/2022,03/20/2025
2025Q1,GA2470002,863,856,01/01/2017,12/31/2019,01/01/2017,12/31/2019,03,1045,02/23/2022,03/20/2025
2025Q1,GA0330060,322,320,10/01/2020,,10/01/2020,01/20/2022,34,3014,02/23/2022,03/20/2025
2025Q1,GA3050084,12021,12017,10/01/2019,,10/01/2019,06/13/2023,52,5000,02/23/2022,03/20/2025
2025Q1,GA1470074,2748,2740,10/01/2022,12/31/2022,10/01/2022,12/31/2022,02,4010,11/28/2023,03/20/2025
2025Q1,GA2410023,10715,10713,06/01/2021,06/30/2021,06/01/2021,06/30/2021,3A,8000,03/28/2023,03/20/2025
2025Q1,GA1870074,499,484,12/01/2020,12/31/2020,12/01/2020,12/31/2020,3A,8000,05/25/2022,03/20/2025
2025Q1,GA2410129,1213,1212,08/04/2020,,08/04/2020,--->,34,3014,02/23/2022,03/20/2025
2025Q1,GA0690000,62133,62125,07/01/2022,07/31/2022,07/01/2022,07/31/2022,3A,8000,11/14/2024,03/20/2025
2025Q1,GA0770016,34653,34607,06/01/2021,06/30/2021,06/01/2021,06/30/2021,3A,8000,03/28/2023,03/20/2025
2025Q1,GA1750130,12,8,10/01/2020,,10/01/2020,--->,52,5000,05/25/2022,03/20/2025
2025Q1,GA0510083,10827,10825,03/01/2020,03/31/2020,03/01/2020,03/31/2020,3A,8000,02/23/2022,03/20/2025
2025Q1,GA1490000,22819,22818,01/01/2023,03/31/2023,01/01/2023,03/31/2023,02,2456,11/28/2023,03/20/2025
2025Q1,GA2590012,1532,1526,01/01/2014,12/31/2019,01/01/2014,12/31/2019,03,4000,03/28/2023,03/20/2025
2025Q1,GA2590012,1532,1527,01/01/2014,12/31/2019,01/01/2014,12/31/2019,03,4006,03/28/2023,03/20/2025
2025Q1,GA2590012,1532,1528,01/01/2014,12/31/2019,01/01/2014,12/31/2019,03,4010,03/28/2023,03/20/2025
2025Q1,GA0770016,34652,34608,07/01/2021,07/31/2021,07/01/2021,07/31/2021,3A,8000,03/28/2023,03/20/2025
2025Q1,GA1050000,1320,1317,12/01/2021,12/31/2021,12/01/2021,12/31/2021,3A,8000,11/28/2023,03/20/2025
2025Q1,GA0690083,649,638,01/01/2020,12/31/2020,01/01/2020,12/31/2020,03,1038,09/28/2022,03/20/2025
2025Q1,GA2890009,12315,12312,01/01/2020,12/31/2020,01/01/2020,12/31/2020,03,1038,09/28/2022,03/20/2025
2025Q1,GA1970000,22681,22679,04/01/2022,06/30/2022,04/01/2022,06/30/2022,02,4010,05/17/2023,03/20/2025
2025Q1,GA2610002,21120,21118,10/01/2018,09/30/2021,10/01/2018,09/30/2021,27,2950,05/17/2023,03/20/2025
2025Q1,GA2610002,21120,21119,10/01/2018,09/30/2021,10/01/2018,09/30/2021,27,2456,05/17/2023,03/20/2025
2025Q1,GA2850067,10821,10818,11/01/2021,11/30/2021,11/01/2021,11/30/2021,3B,8000,05/17/2023,03/20/2025
2025Q1,GA0570023,11524,11520,11/01/2021,11/30/2021,11/01/2021,11/30/2021,3A,8000,05/17/2023,03/20/2025
