SUBMISSIONYEARQUARTER,PWSID,EVENT_SCHEDULE_ID,EVENT_END_DATE,EVENT_ACTUAL_DATE,EVENT_COMMENTS_TEXT,EVENT_MILESTONE_CODE,EVENT_REASON_CODE,FIRST_REPORTED_DATE,LAST_REPORTED_DATE
2025Q1,GA0710097,COR-GA337763053,11/26/2018,12/21/2018,120 DAYS TO COMPLETE ACTION GWR;TR5-UNAPPROVED TREATMENT EQUIPMENT OR PROCEDURES-,SDFF,GW,02/15/2019,03/20/2025
2025Q1,GA0710097,LSLI-GA72099,10/16/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,12/18/2024,03/20/2025
2025Q1,GA0710099,COR-GA211702252,12/12/2013,04/30/2014,120 DAYS TO COMPLETE ACTION GWR;TR1-DISINFECTION SYSTEM IS NOT OPERATING PROPERLY-,SDFF,GW,05/19/2015,06/20/2024
2025Q1,GA0710099,LSLI-GA72117,10/15/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA0710101,LSLI-GA72161,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA0710103,LSLI-GA71279,10/07/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,12/18/2024,03/20/2025
2025Q1,GA0710104,LSLI-GA72633,10/14/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA0730000,579,,03/23/1993,,DEEM,B3,11/15/2005,05/18/2007
2025Q1,GA0730000,581,,03/23/1993,,DEEM,B3,09/22/2004,09/22/2004
2025Q1,GA0730000,LSLI-GA70419,10/15/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,02/24/2025,03/20/2025
2025Q1,GA0730001,580,,04/01/1993,,DEEM,B1,11/15/2005,05/18/2007
2025Q1,GA0730001,582,,04/01/1993,,DEEM,B1,09/22/2004,09/22/2004
2025Q1,GA0730001,COR-GA392123255,02/11/2020,03/09/2020,"120 DAYS TO COMPLETE ACTION GWR;SR1-SOURCE SUSCEPTIBLE TO SANITARY RISK-Well #1 has an air gap, so it is successfully disconnected from the distribution system. However, there were no caps on either end of the gap pipes. Even if the downstream pipe is valved off presently, this arrangement has the potential to introduce contaminates to the aquifer and the distribution system.",SDFF,GW,05/07/2020,03/28/2023
2025Q1,GA0730001,COR-GA392123258,02/11/2020,03/09/2020,"120 DAYS TO COMPLETE ACTION GWR;DS5-VISIBLE LEAKS ARE PRESENT-There was an open-ended pipe observed at Well #9. The operator was unsure of the purpose of the pipe. After reviewing past inspection photos, it was determined that the pipe connected the well to the distribution system. The fixture on the side of the pipe was observed to be leaking. From the same photos, the fixture was a water sample tap when the well was in operation.",SDFF,GW,05/07/2020,03/28/2023
2025Q1,GA0730001,LSLI-GA69935,10/10/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,02/24/2025,03/20/2025
2025Q1,GA0730001,TTT-GA492075298688,12/13/2021,01/05/2021,LVL1 TTT MULTIPLE TC +;5298688;Sample Lab ID:21-C605 Sample Collection Date:2021-12-06 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TD,02/23/2022,12/18/2024
2025Q1,GA0730001,TTT-GA492075298689,12/13/2021,01/05/2021,LVL1 TTT MULTIPLE TC +;5298689;Sample Lab ID:21-C608 Sample Collection Date:2021-12-06 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TD,02/23/2022,12/18/2024
2025Q1,GA0730001,TTT-GA648385771686,08/02/2023,08/11/2023,LVL1 TTT MULTIPLE TC +;5771686;Sample Lab ID:23-C324 Sample Collection Date:2023-07-12 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TD,11/28/2023,03/20/2025
2025Q1,GA0730001,TTT-GA743596179890,11/22/2024,11/29/2024,LVL1 TTT MULTIPLE TC +;6179890;Sample Lab ID:24-C638 Sample Collection Date:2024-10-29 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TD,02/11/2025,03/20/2025
2025Q1,GA0730002,581,,02/21/1993,,DEEM,B1,11/15/2005,05/18/2007
2025Q1,GA0730002,583,,02/21/1993,,DEEM,B1,09/22/2004,09/22/2004
2025Q1,GA0730002,TTT-GA255303921005,09/26/2016,10/08/2016,LVL1 TTT MULTIPLE TC +;3921005;Sample Lab ID:BR61326 Sample Collection Date:2016-09-08 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TD,03/09/2017,03/20/2025
2025Q1,GA0730010,582,,04/06/1994,,DEEM,B1,11/15/2005,05/18/2007
2025Q1,GA0730010,584,,04/06/1994,,DEEM,B1,09/22/2004,09/22/2004
2025Q1,GA0730010,COR-GA692933620,02/01/2024,02/02/2024,120 DAYS TO COMPLETE ACTION GWR;SR1-SOURCE SUSCEPTIBLE TO SANITARY RISK-Source 101 does not have a well slab.,SDFF,GW,02/28/2024,03/20/2025
2025Q1,GA0730010,LSLI-GA70421,05/14/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,08/12/2024,03/20/2025
2025Q1,GA0730017,583,,02/16/1994,,DEEM,B1,11/15/2005,05/18/2007
2025Q1,GA0730017,585,,02/16/1994,,DEEM,B1,09/22/2004,09/22/2004
2025Q1,GA0730017,LSLI-GA70423,10/16/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,11/14/2024,03/20/2025
2025Q1,GA0730020,584,,08/16/1994,,DEEM,B1,11/15/2005,05/18/2007
2025Q1,GA0730020,586,,08/16/1994,,DEEM,B1,09/22/2004,09/22/2004
2025Q1,GA0730020,LSLI-GA71405,10/14/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,11/14/2024,03/20/2025
2025Q1,GA0730022,585,,03/04/1994,,DEEM,B1,11/15/2005,05/18/2007
2025Q1,GA0730022,587,,03/04/1994,,DEEM,B1,09/22/2004,09/22/2004
2025Q1,GA0730022,COR-GA491613513,12/02/2021,03/18/2022,120 DAYS TO COMPLETE ACTION GWR;SR7-OTHER-See trip report comments for details.,SDFF,GW,05/25/2022,03/20/2025
2025Q1,GA0730022,LSLI-GA72761,11/15/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,02/24/2025,03/20/2025
2025Q1,GA0730022,TTT-GA381664488540,03/12/2019,02/16/2019,LVL1 TTT TC+/EC- WO RPTS;4488540;Sample Lab ID:BS19326 Sample Collection Date:2019-01-17 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TC,05/21/2019,06/27/2022
2025Q1,GA0730022,TTT-GA384190,05/06/2019,05/06/2019,LVL 2 TTT MULTIPLE TC + 2ND LVL 1-12 MN;0;Sample Lab ID: Sample Collection Date: Assessment conducted: Site Visit/Assessment Number:,RTL2,L2TB,08/14/2019,09/28/2022
2025Q1,GA0730022,TTT-GA646365735952,06/22/2023,07/07/2023,LVL1 TTT MULTIPLE TC +;5735952;Sample Lab ID:BT14953 Sample Collection Date:2023-06-07 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TD,11/28/2023,03/20/2025
2025Q1,GA0730052,TTT-GA256290,11/08/2016,10/19/2016,LVL1 TTT TC+/EC- WO RPTS;0;Sample Lab ID: Sample Collection Date: Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TC,03/09/2017,03/20/2025
2025Q1,GA0730052,TTT-GA256300,11/10/2016,11/25/2016,LVL2 TTT TC+/EC- WO RPTS 2ND LVL 1 12 MN;0;Sample Lab ID: Sample Collection Date: Assessment conducted: Site Visit/Assessment Number:,RTL2,L2TB,03/09/2017,03/20/2025
2025Q1,GA0750000,588,,04/22/1993,,DEEM,B1,09/22/2004,09/22/2004
2025Q1,GA0750000,LSLI-GA72763,10/15/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,02/11/2025,03/20/2025
2025Q1,GA0750000,PBSL-GA74556,,07/01/2025,CERTIFY LEAD SL NOTIFICATION,PBSL,SLCN,03/20/2025,
2025Q1,GA0750001,589,,03/23/1993,,DEEM,B1,09/22/2004,09/22/2004
2025Q1,GA0750001,LSLI-GA71407,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA0750002,590,,10/15/1998,,DEEM,B1,09/22/2004,09/22/2004
2025Q1,GA0750002,LSLI-GA69937,10/14/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,12/18/2024,03/20/2025
2025Q1,GA0750002,PBSL-GA74557,,07/01/2025,CERTIFY LEAD SL NOTIFICATION,PBSL,SLCN,03/20/2025,
2025Q1,GA0750002,TTT-GA294534131160,05/25/2017,06/17/2017,LVL1 TTT MULTIPLE TC +;4131160;Sample Lab ID:1706252 Sample Collection Date:2017-05-18 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TD,11/15/2017,03/17/2021
2025Q1,GA0750003,591,,01/27/1994,,DEEM,B1,09/22/2004,09/22/2004
2025Q1,GA0750003,LSLI-GA72269,07/24/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,11/14/2024,03/20/2025
2025Q1,GA0750003,PBSL-GA74558,,07/01/2025,CERTIFY LEAD SL NOTIFICATION,PBSL,SLCN,03/20/2025,
2025Q1,GA0750004,COR-GA212982335,12/01/2012,03/27/2013,120 DAYS TO COMPLETE ACTION GWR;DS1-UNDETECTABLE DISINFECTION RESIDUAL(S)-,SDFF,GW,06/29/2015,03/12/2020
2025Q1,GA0750010,592,,04/01/1994,,DEEM,B1,09/22/2004,09/22/2004
2025Q1,GA0750010,COR-GA333092881,08/14/2018,08/29/2018,120 DAYS TO COMPLETE ACTION GWR;ST6-SEVERE LEAKAGE AT THE TANK-Several leaks near the top of pressure tank,SDFF,GW,09/28/2018,03/20/2025
2025Q1,GA0750011,594,,03/27/1997,,DONE,B1,09/22/2004,09/22/2004
2025Q1,GA0750011,LSLI-GA72765,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA0750016,COR-GA211782149,04/20/2011,07/15/2011,120 DAYS TO COMPLETE ACTION GWR;TR1-DISINFECTION SYSTEM IS NOT OPERATING PROPERLY-,SDFF,GW,05/19/2015,03/12/2020
2025Q1,GA0750016,COR-GA211792151,04/20/2011,07/15/2011,120 DAYS TO COMPLETE ACTION GWR;--CURRENT OWNER NOT PERMITTED,SDFF,GW,05/13/2016,03/12/2020
2025Q1,GA0750016,COR-GA294402746,01/11/2018,12/08/2017,120 DAYS TO COMPLETE ACTION GWR;OC1-NO CERTIFIED OPERATOR-,SDFF,GW,02/21/2018,03/17/2021
2025Q1,GA0750037,COR-GA211772137,01/21/2011,05/20/2011,120 DAYS TO COMPLETE ACTION GWR;TR1-DISINFECTION SYSTEM IS NOT OPERATING PROPERLY-,SDFF,GW,05/19/2015,03/12/2020
2025Q1,GA0750039,593,,09/02/1998,,DEEM,B1,11/15/2005,05/18/2007
2025Q1,GA0750039,595,,09/02/1998,,DEEM,B1,09/22/2004,09/22/2004
2025Q1,GA0750039,LSLI-GA72767,10/16/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,11/14/2024,03/20/2025
2025Q1,GA0750044,594,,05/05/2003,,DEEM,B1,11/15/2005,05/18/2007
2025Q1,GA0750044,LSLI-GA70923,10/12/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,11/14/2024,03/20/2025
2025Q1,GA0750047,595,,10/14/2002,,DEEM,B1,11/15/2005,06/18/2018
2025Q1,GA0750047,LSLI-GA71209,09/25/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,11/14/2024,03/20/2025
2025Q1,GA0770001,LSLI-GA70425,10/04/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,12/18/2024,03/20/2025
2025Q1,GA0770001,PBSL-GA74560,,07/01/2025,CERTIFY LEAD SL NOTIFICATION,PBSL,SLCN,03/20/2025,
2025Q1,GA0770002,596,,04/05/1993,,DEEM,B1,11/15/2005,05/18/2007
2025Q1,GA0770002,598,,04/05/1993,,DEEM,B1,09/22/2004,09/22/2004
2025Q1,GA0770002,LSLI-GA69433,10/16/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,02/24/2025,03/20/2025
2025Q1,GA0770003,597,,02/01/1994,,DEEM,B1,11/15/2005,05/18/2007
2025Q1,GA0770003,599,,02/01/1994,,DEEM,B1,09/22/2004,09/22/2004
2025Q1,GA0770003,LSLI-GA71847,10/16/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,02/24/2025,03/20/2025
2025Q1,GA0770003,TTT-GA294444050756,04/11/2017,05/04/2017,LVL1 TTT MULTIPLE TC +;4050756;Sample Lab ID:BR75419 Sample Collection Date:2017-04-04 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TD,11/15/2017,03/17/2021
2025Q1,GA0770004,598,,03/08/1994,,DEEM,B1,11/15/2005,05/18/2007
2025Q1,GA0770004,600,,03/08/1994,,DEEM,B1,09/22/2004,09/22/2004
2025Q1,GA0770004,LSLI-GA71409,10/04/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,12/18/2024,03/20/2025
2025Q1,GA0770004,PBSL-GA74561,,07/01/2025,CERTIFY LEAD SL NOTIFICATION,PBSL,SLCN,03/20/2025,
2025Q1,GA0770013,600,,04/03/1995,,DONE,B1,11/15/2005,05/18/2007
2025Q1,GA0770013,602,,04/03/1995,,DONE,B1,09/22/2004,09/22/2004
2025Q1,GA0770013,COR-GA214192443,12/14/2017,12/31/2017,120 DAYS TO COMPLETE ACTION GWR;OC1-NO CERTIFIED OPERATOR-Ms. Kam's son is in the process of getting his Class 4 Operator License from the State.  He got a 42/50 on his exam.,SDFF,GW,11/23/2016,03/20/2025
2025Q1,GA0770013,TTT-GA256584016493,02/26/2017,03/01/2017,LVL1 TTT MULTIPLE TC +;4016493;Sample Lab ID:BR70964 Sample Collection Date:2017-01-30 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TD,05/26/2017,03/20/2025
2025Q1,GA0770013,TTT-GA292710,04/10/2017,05/01/2017,LVL 2 TTT MULTIPLE TC + 2ND LVL 1-12 MN;0;Sample Lab ID: Sample Collection Date: Assessment conducted: Site Visit/Assessment Number:,RTL2,L2TB,09/06/2017,03/20/2025
2025Q1,GA0770014,601,,12/15/2002,,DEEM,B1,11/15/2005,05/18/2007
2025Q1,GA0770014,COR-GA382693190,05/01/2019,09/04/2019,120 DAYS TO COMPLETE ACTION GWR;ST7-OTHER-,SDFF,GW,09/20/2019,09/28/2022
2025Q1,GA0770014,LSLI-GA70427,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA0770016,602,,03/28/1994,,DEEM,B1,11/15/2005,05/18/2007
2025Q1,GA0770016,604,,03/28/1994,,DEEM,B1,09/22/2004,09/22/2004
2025Q1,GA0770016,COR-GA432302608,,06/24/2017,120 DAYS TO COMPLETE ACTION GWR;MR5-NOT PERFORMING TCR SAMPLING ACCORDING TO PERMIT-Several FTM TCR violations since ownership in 2012,SDFF,GW,03/12/2020,03/20/2025
2025Q1,GA0690009,LSLI-GA71831,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA0750039,PBSL-GA74559,,07/01/2025,CERTIFY LEAD SL NOTIFICATION,PBSL,SLCN,03/20/2025,
2025Q1,GA0690031,TTT-GA443280,09/28/2020,10/22/2020,LVL2 TTT MCL POS SAMPLES;0;Sample Lab ID: Sample Collection Date: Assessment conducted: Site Visit/Assessment Number:,RTL2,L2TA,02/16/2021,12/21/2023
2025Q1,GA0690084,TTT-GA443354924922,02/23/2021,10/22/2020,LVL1 TTT MULTIPLE TC +;4924922;Sample Lab ID:2011770 Sample Collection Date:2020-09-22 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TD,02/16/2021,03/20/2025
2025Q1,GA0730001,TTT-GA443104926110,09/29/2020,10/14/2020,LVL1 TTT MULTIPLE TC +;4926110;Sample Lab ID:20-C157 Sample Collection Date:2020-09-14 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TD,02/16/2021,12/21/2023
2025Q1,GA0690034,LSLI-GA70407,10/05/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,02/11/2025,03/20/2025
2025Q1,GA0710000,COR-GA296512791,03/07/2018,04/20/2018,120 DAYS TO COMPLETE ACTION GWR;TR6-OTHER-,SDFF,GW,08/16/2018,06/17/2021
2025Q1,GA0710001,COR-GA524923531,04/25/2022,06/25/2022,120 DAYS TO COMPLETE ACTION GWR;OC1-NO CERTIFIED OPERATOR-Mr. Crumb's license lapsed 6/30/2021,SDFF,GW,08/16/2022,03/20/2025
2025Q1,GA0710001,COR-GA524933532,03/31/2022,06/25/2022,120 DAYS TO COMPLETE ACTION GWR;SR1-SOURCE SUSCEPTIBLE TO SANITARY RISK-Wells 101 and 102 have unsealed holes for their depth gauges.,SDFF,GW,08/16/2022,03/20/2025
2025Q1,GA0710100,COR-GA212351856,03/01/2015,04/15/2015,120 DAYS TO COMPLETE ACTION GWR;DS1-UNDETECTABLE DISINFECTION RESIDUAL(S)-,SDFF,GW,08/24/2015,03/20/2025
2025Q1,GA0730022,TTT-GA645815145910,06/22/2023,05/28/2021,LVL1 TTT TC+/EC- WO RPTS;5145910;Sample Lab ID:BS70017 Sample Collection Date:2021-04-28 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TC,08/10/2023,03/20/2025
2025Q1,GA0750000,586,,04/22/1993,,DEEM,B1,11/15/2005,05/18/2007
2025Q1,GA0750001,587,,03/23/1993,,DEEM,B1,11/15/2005,05/18/2007
2025Q1,GA0750002,588,,10/15/1998,,DEEM,B1,11/15/2005,05/18/2007
2025Q1,GA0750003,589,,01/27/1994,,DEEM,B1,11/15/2005,05/18/2007
2025Q1,GA0750010,590,,04/01/1994,,DEEM,B1,11/15/2005,05/18/2007
2025Q1,GA0750011,592,,03/27/1997,,DONE,B1,11/15/2005,05/18/2007
2025Q1,GA0770016,COR-GA432272609,,06/24/2017,120 DAYS TO COMPLETE ACTION GWR;OC1-NO CERTIFIED OPERATOR-Mr. Nowell doesn't have his Class 4 Operator license but he did pass the class in 2014.,SDFF,GW,03/12/2020,03/20/2025
2025Q1,GA0770016,COR-GA432282610,04/27/2017,06/24/2017,120 DAYS TO COMPLETE ACTION GWR;SR1-SOURCE SUSCEPTIBLE TO SANITARY RISK-There is no screen on the riser vent.,SDFF,GW,03/12/2020,03/20/2025
2025Q1,GA0770016,COR-GA445203386,,02/13/2021,120 DAYS TO COMPLETE ACTION GWR;MR4-RECORDS NOT PROPERLY MAINTAINED-,SDFF,GW,05/14/2021,03/20/2025
2025Q1,GA0770016,TTT-GA337964318164,,06/08/2018,LVL1 TTT TC+/EC- WO RPTS;4318164;Sample Lab ID:BS02641 Sample Collection Date:2018-05-09 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TC,09/28/2018,03/20/2025
2025Q1,GA0770016,TTT-GA396854614713,,08/23/2019,LVL1 TTT TC+/EC- WO RPTS;4614713;Sample Lab ID:BS31024 Sample Collection Date:2019-07-24 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TC,02/10/2020,03/20/2025
2025Q1,GA0770016,TTT-GA396974668750,,10/27/2019,LVL2 TTT TC+/EC- WO RPTS 2ND LVL 1 12 MN;4668750;Sample Lab ID:BS34900 Sample Collection Date:2019-09-27 Assessment conducted: Site Visit/Assessment Number:,RTL2,L2TB,02/10/2020,03/20/2025
2025Q1,GA0770016,TTT-GA433454805381,,05/30/2020,LVL2 TTT TC+/EC- WO RPTS 2ND LVL 1 12 MN;4805381;Sample Lab ID:BS47610 Sample Collection Date:2020-04-30 Assessment conducted: Site Visit/Assessment Number:,RTL2,L2TB,06/25/2020,03/20/2025
2025Q1,GA0770016,TTT-GA433714822056,06/03/2020,06/27/2020,LVL2 TTT TC+/EC- WO RPTS 2ND LVL 1 12 MN;4822056;Sample Lab ID:BS49375 Sample Collection Date:2020-05-28 Assessment conducted: Site Visit/Assessment Number:,RTL2,L2TB,06/25/2020,03/20/2025
2025Q1,GA0770016,TTT-GA438004903477,09/29/2020,09/30/2020,LVL2 TTT TC+/EC- WO RPTS 2ND LVL 1 12 MN;4903477;Sample Lab ID:BS55251 Sample Collection Date:2020-08-31 Assessment conducted: Site Visit/Assessment Number:,RTL2,L2TB,11/16/2020,03/20/2025
2025Q1,GA0770016,TTT-GA489025215842,,09/29/2021,LVL1 TTT TC+/EC- WO RPTS;5215842;Sample Lab ID:BS77438 Sample Collection Date:2021-08-30 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TC,11/22/2021,03/20/2025
2025Q1,GA0770021,603,,02/21/1994,,DEEM,B1,11/15/2005,05/18/2007
2025Q1,GA0770021,605,,05/16/2000,,DONE,B1,09/22/2004,05/18/2007
2025Q1,GA0770021,607,,05/16/2000,,DONE,B1,09/22/2004,09/22/2004
2025Q1,GA0770021,COR-GA254372555,12/05/2016,12/15/2016,"120 DAYS TO COMPLETE ACTION GWR;MR7-OTHER-Permit expired as of March 15, 2015.",SDFF,GW,03/09/2017,12/15/2020
2025Q1,GA0770021,LSLI-GA70925,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA0770029,606,,02/17/1994,,DEEM,B1,11/15/2005,05/18/2007
2025Q1,GA0770029,608,,02/17/1994,,DEEM,B1,09/22/2004,09/22/2004
2025Q1,GA0770030,607,,03/03/1994,,DEEM,B1,11/15/2005,05/18/2007
2025Q1,GA0770030,609,,03/03/1994,,DEEM,B1,09/22/2004,09/22/2004
2025Q1,GA0770030,COR-GA381653160,04/03/2019,07/19/2019,120 DAYS TO COMPLETE ACTION GWR;TR1-DISINFECTION SYSTEM IS NOT OPERATING PROPERLY-No chlorine residual in the distribution system.,SDFF,GW,09/20/2019,09/27/2023
2025Q1,GA0770030,LSLI-GA71411,10/15/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA0770032,608,,12/27/1998,,DEEM,B1,11/15/2005,05/18/2007
2025Q1,GA0770032,610,,12/27/1998,,DEEM,B1,09/22/2004,09/22/2004
2025Q1,GA0770032,COR-GA213572386,,08/05/2019,"120 DAYS TO COMPLETE ACTION GWR;OC1-NO CERTIFIED OPERATOR-Anthony Cavender's Operator Certification expired June 30, 2013",SDFF,GW,02/22/2016,03/20/2025
2025Q1,GA0770037,609,,04/13/1994,,DEEM,B1,11/15/2005,05/18/2007
2025Q1,GA0770037,611,,04/13/1994,,DEEM,B1,09/22/2004,09/22/2004
2025Q1,GA0770037,COR-GA254962560,05/12/2017,05/15/2017,120 DAYS TO COMPLETE ACTION GWR;MG7-OTHER-Public Notification Failure,SDFF,GW,05/26/2017,12/15/2020
2025Q1,GA0770037,LSLI-GA69435,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA0770038,610,,05/16/2001,,DEEM,B1,11/15/2005,05/18/2007
2025Q1,GA0770038,612,,05/16/2001,,DEEM,B1,09/22/2004,09/22/2004
2025Q1,GA0770040,612,,08/11/1994,,DEEM,B1,11/15/2005,05/18/2007
2025Q1,GA0770040,614,,08/11/1994,,DEEM,B1,09/22/2004,09/22/2004
2025Q1,GA0770042,613,,03/12/1993,,DEEM,B1,11/15/2005,05/18/2007
2025Q1,GA0770042,615,,03/12/1993,,DEEM,B1,09/22/2004,09/22/2004
2025Q1,GA0770042,LSLI-GA71849,10/09/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA0770059,614,,09/04/1994,,DEEM,B1,11/15/2005,05/18/2007
2025Q1,GA0770059,616,,09/11/1998,,DONE,B1,09/22/2004,05/18/2007
2025Q1,GA0770059,618,,09/11/1998,,DONE,B1,09/22/2004,09/22/2004
2025Q1,GA0770093,COR-GA213532382,05/12/2017,12/14/2015,120 DAYS TO COMPLETE ACTION GWR;SR7-OTHER-Well 1 was unprotected against unauthorized entry,SDFF,GW,02/22/2016,03/20/2025
2025Q1,GA0770093,COR-GA213542383,,11/11/2015,120 DAYS TO COMPLETE ACTION GWR;OC1-NO CERTIFIED OPERATOR-Anthony Cavender's Operator Certification has expired since 6-30-2013,SDFF,GW,02/22/2016,03/20/2025
2025Q1,GA0770093,COR-GA383413216,,10/31/2019,120 DAYS TO COMPLETE ACTION GWR;MR4-RECORDS NOT PROPERLY MAINTAINED-,SDFF,GW,12/11/2019,03/20/2025
2025Q1,GA0770093,LSLI-GA69437,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA0770103,COR-GA254952559,02/16/2017,02/16/2017,120 DAYS TO COMPLETE ACTION GWR;MG7-OTHER-Public Notification Failure,SDFF,GW,05/26/2017,09/27/2023
2025Q1,GA0770103,LSLI-GA69939,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA0770107,619,,02/22/1994,,DEEM,B1,11/15/2005,05/18/2007
2025Q1,GA0770107,621,,08/26/1998,,DONE,B1,09/22/2004,05/18/2007
2025Q1,GA0770107,623,,08/26/1998,,DONE,B1,09/22/2004,09/22/2004
2025Q1,GA0770107,COR-GA299752505,05/18/2016,07/28/2016,120 DAYS TO COMPLETE ACTION GWR;SR7-OTHER-There were potential sources of contamination at the well heads that need to be removed.,SDFF,GW,05/04/2018,03/17/2021
2025Q1,GA0770107,TTT-GA295064118501,08/09/2017,08/16/2017,LVL1 TTT MULTIPLE TC +;4118501;Sample Lab ID:BR82086 Sample Collection Date:2017-07-17 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TD,11/15/2017,03/17/2021
2025Q1,GA0770109,COR-GA213552384,,12/14/2015,120 DAYS TO COMPLETE ACTION GWR;ST7-OTHER-Well 3 was unprotected against unauthorized entry,SDFF,GW,02/22/2016,03/12/2020
2025Q1,GA0770109,LSLI-GA72271,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA0770113,623,,03/21/1994,,DEEM,B1,11/15/2005,05/18/2007
2025Q1,GA0770113,626,,03/21/1994,,DEEM,B1,09/22/2004,09/22/2004
2025Q1,GA0770113,TTT-GA255763977649,11/29/2016,11/24/2016,LVL1 TTT MULTIPLE TC +;3977649;Sample Lab ID:1699S-16 Sample Collection Date:2016-10-25 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TD,03/09/2017,03/12/2020
2025Q1,GA0770114,LSLI-GA72769,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA0770117,625,,12/29/1998,,DEEM,B1,11/15/2005,05/18/2007
2025Q1,GA0770117,628,,12/29/1998,,DEEM,B1,09/22/2004,09/22/2004
2025Q1,GA0770117,COR-GA213522381,02/12/2016,02/12/2016,120 DAYS TO COMPLETE ACTION GWR;SR7-OTHER-Well 2 was unprotected from unauthorized entry,SDFF,GW,02/22/2016,03/12/2020
2025Q1,GA0770119,LSLI-GA71851,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
